0;0;0;0;0
0.0;4.112;0.0;0;0.0
1.0;4.112;0.0;0;0.0
2.0;4.112;0.0;0;0.0
3.0;4.112;0.0;16384;0.0
4.0;3.936;1.45;16384;0.0004027
5.0;3.934;1.45;16384;0.00080544
6.0;3.932;1.45;16384;0.00120819
7.0;3.931;1.45;16384;0.0016109
8.0;3.93;1.45;16384;0.00201365
9.0;3.929;1.45;16384;0.00241639
10.0;3.928;1.45;16384;0.00281912
11.0;3.927;1.45;16384;0.00322188
12.0;3.926;1.45;16384;0.00362463
13.0;3.925;1.45;16384;0.0040274
14.0;3.924;1.45;16384;0.00443015
15.0;3.923;1.45;16384;0.00483292
16.0;3.923;1.45;16384;0.00523569
17.0;3.922;1.45;16384;0.00563846
18.0;3.921;1.45;16384;0.00604123
19.0;3.921;1.45;16384;0.00644397
20.0;3.92;1.45;16384;0.00684672
21.0;3.919;1.45;16384;0.00724949
22.0;3.919;1.45;16384;0.00765226
23.0;3.918;1.45;16384;0.00805502
24.0;3.918;1.45;16384;0.00845776
25.0;3.917;1.45;16384;0.0088605
26.0;3.917;1.45;16384;0.00926323
27.0;3.916;1.45;16384;0.00966598
28.0;3.915;1.45;16384;0.01006873
29.0;3.915;1.45;16384;0.01047146
30.0;3.915;1.45;16384;0.01087421
31.0;3.914;1.45;16384;0.01127696
32.0;3.914;1.45;16384;0.01167971
33.0;3.913;1.45;16384;0.01208245
34.0;3.913;1.45;16384;0.0124852
35.0;3.912;1.45;16384;0.01288799
36.0;3.912;1.45;16384;0.01329074
37.0;3.912;1.45;16384;0.0136935
38.0;3.911;1.45;16384;0.01409625
39.0;3.911;1.45;16384;0.01449899
41.0;3.911;1.45;16384;0.01490173
42.0;3.91;1.45;16384;0.01530447
43.0;3.91;1.45;16384;0.01570723
44.0;3.909;1.45;16384;0.01610996
45.0;3.909;1.45;16384;0.01651275
46.0;3.909;1.45;16384;0.01691551
47.0;3.909;1.45;16384;0.0173183
48.0;3.908;1.45;16384;0.01772103
49.0;3.908;1.45;16384;0.01812381
50.0;3.907;1.45;16384;0.01852655
51.0;3.907;1.45;16384;0.01892927
52.0;3.907;1.45;16384;0.01933202
53.0;3.907;1.45;16384;0.01973475
54.0;3.906;1.45;16384;0.02013755
55.0;3.906;1.45;16384;0.02054032
56.0;3.906;1.45;16384;0.02094308
57.0;3.905;1.45;16384;0.02134586
58.0;3.904;1.45;16384;0.02174862
59.0;3.904;1.45;16384;0.02215135
60.0;3.903;1.45;16384;0.02255409
61.0;3.903;1.45;16384;0.02295681
62.0;3.903;1.45;16384;0.02335955
63.0;3.903;1.45;16384;0.02376231
64.0;3.902;1.45;16384;0.02416504
65.0;3.902;1.45;16384;0.02456778
66.0;3.902;1.45;16384;0.02497054
67.0;3.902;1.45;16384;0.02537333
68.0;3.902;1.45;16384;0.02577612
69.0;3.901;1.45;16384;0.02617888
70.0;3.901;1.45;16384;0.02658165
71.0;3.901;1.45;16384;0.02698441
72.0;3.901;1.45;16384;0.02738714
73.0;3.901;1.45;16384;0.02778992
74.0;3.9;1.45;16384;0.02819271
75.0;3.9;1.45;16384;0.02859544
76.0;3.9;1.45;16384;0.02899818
77.0;3.9;1.45;16384;0.02940095
78.0;3.899;1.45;16384;0.02980371
79.0;3.899;1.45;16384;0.03020648
80.0;3.899;1.45;16384;0.03060923
81.0;3.899;1.45;16384;0.03101198
82.0;3.899;1.45;16384;0.03141472
83.0;3.899;1.45;16384;0.0318175
84.0;3.898;1.45;16384;0.03222027
85.0;3.898;1.45;16384;0.03262301
86.0;3.898;1.45;16384;0.03302578
87.0;3.898;1.45;16384;0.03342854
88.0;3.898;1.45;16384;0.0338313
89.0;3.898;1.45;16384;0.03423405
90.0;3.897;1.45;16384;0.03463683
91.0;3.897;1.45;16384;0.03503957
92.0;3.897;1.45;16384;0.03544234
93.0;3.897;1.45;16384;0.03584508
94.0;3.897;1.45;16384;0.03624783
95.0;3.896;1.45;16384;0.03665057
96.0;3.896;1.45;16384;0.03705334
97.0;3.896;1.45;16384;0.03745609
98.0;3.896;1.45;16384;0.03785884
99.0;3.896;1.45;16384;0.03826159
100.0;3.896;1.45;16384;0.03866434
101.0;3.895;1.45;16384;0.03906709
102.0;3.895;1.45;16384;0.03946987
103.0;3.895;1.45;16384;0.03987264
104.0;3.895;1.45;16384;0.04027538
105.0;3.895;1.45;16384;0.04067813
106.0;3.895;1.45;16384;0.04108087
107.0;3.894;1.45;16384;0.0414836
108.0;3.894;1.45;16384;0.04188636
109.0;3.894;1.45;16384;0.0422891
110.0;3.894;1.45;16384;0.04269185
111.0;3.894;1.45;16384;0.04309457
112.0;3.894;1.45;16384;0.04349731
113.0;3.893;1.45;16384;0.04390007
114.0;3.893;1.45;16384;0.04430284
115.0;3.893;1.45;16384;0.04470559
116.0;3.893;1.45;16384;0.04510833
117.0;3.893;1.45;16384;0.04551108
118.0;3.893;1.45;16384;0.04591383
119.0;3.893;1.45;16384;0.04631657
120.0;3.893;1.45;16384;0.04671929
121.0;3.892;1.45;16384;0.04712203
122.0;3.892;1.45;16384;0.04752477
123.0;3.892;1.45;16384;0.04792755
124.0;3.892;1.45;16384;0.0483303
125.0;3.892;1.45;16384;0.04873309
126.0;3.892;1.45;16384;0.04913583
127.0;3.892;1.45;16384;0.04953859
128.0;3.892;1.45;16384;0.04994136
129.0;3.891;1.45;16384;0.0503441
130.0;3.891;1.45;16384;0.05074685
131.0;3.891;1.45;16384;0.05114961
132.0;3.891;1.45;16384;0.05155238
133.0;3.891;1.45;16384;0.05195515
134.0;3.891;1.45;16384;0.05235791
135.0;3.891;1.45;16384;0.05276068
136.0;3.89;1.45;16384;0.05316343
137.0;3.89;1.45;16384;0.0535662
138.0;3.89;1.45;16384;0.05396895
139.0;3.89;1.45;16384;0.05437168
140.0;3.89;1.45;16384;0.05477442
141.0;3.89;1.45;16384;0.05517717
142.0;3.89;1.45;16384;0.05557994
143.0;3.89;1.45;16384;0.05598266
144.0;3.889;1.45;16384;0.05638539
145.0;3.889;1.45;16384;0.05678813
146.0;3.889;1.45;16384;0.05719085
147.0;3.889;1.45;16384;0.05759357
148.0;3.889;1.45;16384;0.05799631
149.0;3.889;1.45;16384;0.05839907
150.0;3.889;1.45;16384;0.05880181
151.0;3.888;1.45;16384;0.05920456
152.0;3.888;1.45;16384;0.05960731
153.0;3.888;1.45;16384;0.06001008
154.0;3.888;1.45;16384;0.06041283
155.0;3.888;1.45;16384;0.06081557
156.0;3.888;1.45;16384;0.06121833
157.0;3.888;1.45;16384;0.06162109
158.0;3.888;1.45;16384;0.06202385
159.0;3.888;1.45;16384;0.06242662
160.0;3.887;1.45;16384;0.06282939
161.0;3.887;1.45;16384;0.06323215
162.0;3.887;1.45;16384;0.0636349
163.0;3.887;1.45;16384;0.06403769
164.0;3.887;1.45;16384;0.06444046
165.0;3.887;1.45;16384;0.06484321
166.0;3.887;1.45;16384;0.06524599
167.0;3.887;1.45;16384;0.0656488
168.0;3.886;1.45;16384;0.06605157
169.0;3.886;1.45;16384;0.06645435
170.0;3.886;1.45;16384;0.06685714
171.0;3.886;1.45;16384;0.06725988
172.0;3.886;1.45;16384;0.06766265
173.0;3.886;1.45;16384;0.0680654
174.0;3.886;1.45;16384;0.06846817
175.0;3.886;1.45;16384;0.06887092
176.0;3.886;1.45;16384;0.06927372
177.0;3.885;1.45;16384;0.06967649
178.0;3.885;1.45;16384;0.07007924
179.0;3.885;1.45;16384;0.07048198
180.0;3.885;1.45;16384;0.07088475
181.0;3.885;1.45;16384;0.07128748
182.0;3.885;1.45;16384;0.07169022
183.0;3.885;1.45;16384;0.07209296
184.0;3.885;1.45;16384;0.07249574
185.0;3.885;1.45;16384;0.0728985
186.0;3.884;1.45;16384;0.07330127
187.0;3.884;1.45;16384;0.07370403
188.0;3.884;1.45;16384;0.0741068
189.0;3.884;1.45;16384;0.07450955
190.0;3.884;1.45;16384;0.07491231
191.0;3.884;1.45;16384;0.07531509
192.0;3.884;1.45;16384;0.07571783
193.0;3.884;1.45;16384;0.07612059
194.0;3.883;1.45;16384;0.07652335
195.0;3.883;1.45;16384;0.07692611
196.0;3.883;1.45;16384;0.07732887
197.0;3.883;1.45;16384;0.07773161
198.0;3.883;1.45;16384;0.07813436
199.0;3.883;1.45;16384;0.07853715
200.0;3.883;1.45;16384;0.07893991
201.0;3.883;1.45;16384;0.07934268
202.0;3.883;1.45;16384;0.07974545
203.0;3.882;1.45;16384;0.08014818
204.0;3.882;1.45;16384;0.08055094
205.0;3.882;1.45;16384;0.08095368
206.0;3.882;1.45;16384;0.08135642
207.0;3.882;1.45;16384;0.08175914
208.0;3.882;1.45;16384;0.08216189
209.0;3.882;1.45;16384;0.08256465
210.0;3.882;1.45;16384;0.08296738
211.0;3.881;1.45;16384;0.0833701
212.0;3.881;1.45;16384;0.08377283
213.0;3.881;1.45;16384;0.08417558
214.0;3.881;1.45;16384;0.08457832
215.0;3.881;1.45;16384;0.08498109
216.0;3.881;1.45;16384;0.08538385
