0;0;0;0;0
1;4.114;0;0;0
2;4.114;0;0;0
3;4.114;0;0;0
4;4.114;0;16384;0
5;3.743;2.9;16384;0.00080557
6;3.739;2.9;16384;0.00161115
7;3.735;2.9;16384;0.00241672
8;3.732;2.9;16384;0.00322231
9;3.73;2.9;16384;0.00402792
10;3.727;2.9;16384;0.0048335
11;3.725;2.9;16384;0.00563908
12;3.723;2.9;16384;0.00644469
13;3.721;2.9;16384;0.00725028
14;3.72;2.9;16384;0.00805588
15;3.718;2.9;16384;0.00886147
16;3.716;2.9;16384;0.00966706
17;3.715;2.9;16384;0.01047267
18;3.714;2.9;16384;0.01127828
19;3.712;2.9;16384;0.0120839
20;3.711;2.9;16384;0.01288951
21;3.71;2.9;16384;0.01369514
22;3.709;2.9;16384;0.01450075
23;3.708;2.9;16384;0.01530638
24;3.707;2.9;16384;0.01611198
25;3.706;2.9;16384;0.01691757
26;3.705;2.9;16384;0.01772317
27;3.704;2.9;16384;0.01852876
28;3.703;2.9;16384;0.01933437
29;3.701;2.9;16384;0.02013997
30;3.701;2.9;16384;0.02094559
31;3.7;2.9;16384;0.02175122
32;3.699;2.9;16384;0.02255683
33;3.698;2.9;16384;0.02336247
34;3.697;2.9;16384;0.02416808
35;3.697;2.9;16384;0.0249737
36;3.696;2.9;16384;0.02577932
37;3.695;2.9;16384;0.02658493
38;3.695;2.9;16384;0.02739054
39;3.694;2.9;16384;0.02819616
40;3.694;2.9;16384;0.02900179
41;3.693;2.9;16384;0.0298074
42;3.693;2.9;16384;0.03061301
43;3.692;2.9;16384;0.03141863
44;3.692;2.9;16384;0.03222427
45;3.691;2.9;16384;0.03302987
46;3.691;2.9;16384;0.03383549
47;3.691;2.9;16384;0.03464108
48;3.69;2.9;16384;0.0354467
49;3.69;2.9;16384;0.03625229
50;3.689;2.9;16384;0.03705791
51;3.689;2.9;16384;0.03786352
52;3.688;2.9;16384;0.03866912
53;3.688;2.9;16384;0.03947472
54;3.688;2.9;16384;0.04028032
55;3.687;2.9;16384;0.04108591
56;3.687;2.9;16384;0.0418915
57;3.687;2.9;16384;0.04269708
58;3.686;2.9;16384;0.04350266
59;3.686;2.9;16384;0.04430824
60;3.685;2.9;16384;0.04511382
61;3.685;2.9;16384;0.04591941
62;3.684;2.9;16384;0.046725
63;3.684;2.9;16384;0.04753058
64;3.683;2.9;16384;0.04833616
65;3.683;2.9;16384;0.04914174
66;3.682;2.9;16384;0.04994731
67;3.682;2.9;16384;0.0507529
68;3.682;2.9;16384;0.05155847
69;3.682;2.9;16384;0.05236405
70;3.681;2.9;16384;0.05316963
71;3.681;2.9;16384;0.0539752
72;3.681;2.9;16384;0.05478078
73;3.681;2.9;16384;0.05558635
74;3.68;2.9;16384;0.05639193
75;3.68;2.9;16384;0.05719751
76;3.679;2.9;16384;0.05800311
77;3.679;2.9;16384;0.05880868
78;3.678;2.9;16384;0.05961427
79;3.678;2.9;16384;0.06041986
80;3.678;2.9;16384;0.06122544
81;3.678;2.9;16384;0.06203104
82;3.677;2.9;16384;0.06283663
83;3.677;2.9;16384;0.06364223
84;3.677;2.9;16384;0.06444783
85;3.676;2.9;16384;0.06525343
86;3.676;2.9;16384;0.06605901
87;3.676;2.9;16384;0.06686461
88;3.676;2.9;16384;0.0676702
89;3.675;2.9;16384;0.0684758
90;3.675;2.9;16384;0.0692814
91;3.675;2.9;16384;0.070087
92;3.674;2.9;16384;0.07089261
93;3.674;2.9;16384;0.07169822
94;3.674;2.9;16384;0.07250382
95;3.674;2.9;16384;0.07330943
96;3.673;2.9;16384;0.07411503
97;3.673;2.9;16384;0.07492064
98;3.673;2.9;16384;0.07572624
99;3.673;2.9;16384;0.07653184
100;3.673;2.9;16384;0.07733744
101;3.672;2.9;16384;0.07814304
102;3.672;2.9;16384;0.07894864
103;3.672;2.9;16384;0.07975423
104;3.672;2.9;16384;0.08055983
105;3.671;2.9;16384;0.08136543
106;3.671;2.9;16384;0.08217101
107;3.671;2.9;16384;0.0829766
108;3.671;2.9;16384;0.08378219
109;3.67;2.9;16384;0.08458778
110;3.67;2.9;16384;0.08539338
111;3.67;2.9;16384;0.08619898
112;3.67;2.9;16384;0.08700457
113;3.67;2.9;16384;0.08781015
114;3.67;2.9;16384;0.08861574
115;3.67;2.9;16384;0.08942135
116;3.67;2.9;16384;0.09022693
117;3.67;2.9;16384;0.09103254
118;3.67;2.9;16384;0.09183812
119;3.669;2.9;16384;0.09264371
120;3.669;2.9;16384;0.09344932
121;3.669;2.9;16384;0.09425491
122;3.669;2.9;16384;0.09506052
123;3.668;2.9;16384;0.09586612
124;3.668;2.9;16384;0.09667172
125;3.668;2.9;16384;0.09747732
126;3.668;2.9;16384;0.09828292
127;3.668;2.9;16384;0.09908852
128;3.667;2.9;16384;0.09989411
129;3.666;2.9;16384;0.1006997
130;3.666;2.9;16384;0.10150531
131;3.666;2.9;16384;0.10231091
132;3.666;2.9;16384;0.10311649
133;3.666;2.9;16384;0.10392206
134;3.665;2.9;16384;0.10472764
135;3.665;2.9;16384;0.10553322
136;3.665;2.9;16384;0.1063388
137;3.665;2.9;16384;0.10714441
138;3.665;2.9;16384;0.10795002
139;3.665;2.9;16384;0.10875563
140;3.664;2.9;16384;0.10956124
141;3.664;2.9;16384;0.11036683
142;3.664;2.9;16384;0.11117242
143;3.664;2.9;16384;0.11197803
144;3.664;2.9;16384;0.11278364
145;3.663;2.9;16384;0.11358926
146;3.663;2.9;16384;0.11439486
147;3.663;2.9;16384;0.11520047
148;3.663;2.9;16384;0.11600607
149;3.663;2.9;16384;0.11681168
150;3.663;2.9;16384;0.11761729
152;3.663;2.9;16384;0.11842288
153;3.663;2.9;16384;0.11922848
154;3.663;2.9;16384;0.1200341
