0;0;0;0;0
1.0;4.069;0.0;16384;0.0
2.0;4.069;0.0;16384;0.0
3.0;4.069;0.0;16384;0.0
4.0;3.994;0.77;16384;0.00021396
5.0;3.992;0.77;16384;0.00042792
6.0;3.991;0.77;16384;0.00064192
7.0;3.99;0.77;16384;0.0008559
8.0;3.99;0.77;16384;0.00106988
9.0;3.989;0.77;16384;0.00128387
10.0;3.988;0.77;16384;0.00149786
11.0;3.988;0.77;16384;0.00171186
12.0;3.987;0.771;16384;0.0019259
13.0;3.987;0.77;16384;0.00213989
14.0;3.986;0.77;16384;0.00235391
15.0;3.986;0.77;16384;0.00256792
16.0;3.985;0.77;16384;0.00278191
17.0;3.985;0.77;16384;0.00299591
18.0;3.985;0.77;16384;0.00320989
19.0;3.984;0.77;16384;0.00342387
20.0;3.984;0.77;16384;0.00363785
21.0;3.983;0.77;16384;0.00385186
22.0;3.983;0.77;16384;0.00406585
23.0;3.983;0.77;16384;0.00427986
24.0;3.982;0.77;16384;0.00449386
25.0;3.982;0.77;16384;0.00470786
26.0;3.982;0.77;16384;0.00492186
27.0;3.981;0.77;16384;0.00513588
28.0;3.981;0.77;16384;0.00534987
29.0;3.981;0.77;16384;0.00556388
30.0;3.98;0.77;16384;0.0057779
31.0;3.98;0.77;16384;0.00599192
32.0;3.98;0.77;16384;0.00620593
33.0;3.98;0.77;16384;0.00641994
34.0;3.979;0.77;16384;0.00663394
35.0;3.979;0.77;16384;0.00684797
36.0;3.979;0.77;16384;0.00706199
37.0;3.979;0.771;16384;0.00727603
38.0;3.978;0.771;16384;0.00749006
39.0;3.978;0.77;16384;0.00770407
40.0;3.978;0.77;16384;0.0079181
41.0;3.978;0.77;16384;0.00813212
42.0;3.977;0.77;16384;0.00834614
43.0;3.977;0.77;16384;0.00856017
44.0;3.977;0.77;16384;0.00877418
45.0;3.977;0.77;16384;0.0089882
46.0;3.976;0.77;16384;0.00920221
47.0;3.976;0.77;16384;0.00941624
48.0;3.976;0.77;16384;0.00963024
49.0;3.976;0.77;16384;0.00984422
50.0;3.976;0.77;16384;0.0100582
51.0;3.975;0.77;16384;0.0102722
52.0;3.975;0.77;16384;0.01048619
53.0;3.975;0.77;16384;0.01070019
54.0;3.975;0.77;16384;0.0109142
55.0;3.975;0.77;16384;0.01112819
56.0;3.974;0.77;16384;0.0113422
57.0;4.049;0.0;16384;0.0113422
58.0;4.05;0.0;16384;0.0113422
59.0;4.051;0.0;16384;0.0113422
60.0;4.052;0.0;16384;0.0113422
61.0;4.052;0.0;16384;0.0113422
62.0;4.053;0.0;16384;0.0113422
63.0;4.053;0.0;16384;0.0113422
64.0;4.054;0.0;16384;0.0113422
65.0;4.054;0.0;16384;0.0113422
66.0;4.055;0.0;16384;0.0113422
67.0;4.055;0.0;16384;0.0113422
68.0;4.055;0.0;16384;0.0113422
69.0;4.055;0.0;16384;0.0113422
70.0;4.056;0.0;16384;0.0113422
71.0;4.056;0.0;16384;0.0113422
72.0;4.056;0.0;16384;0.0113422
73.0;4.056;0.0;16384;0.0113422
74.0;4.057;0.0;16384;0.0113422
75.0;4.057;0.0;16384;0.0113422
76.0;4.057;0.0;16384;0.0113422
77.0;4.057;0.0;16384;0.0113422
78.0;4.057;0.0;16384;0.0113422
79.0;4.058;0.0;16384;0.0113422
80.0;4.058;0.0;16384;0.0113422
81.0;4.058;0.0;16384;0.0113422
82.0;4.058;0.0;16384;0.0113422
83.0;4.058;0.0;16384;0.0113422
84.0;4.058;0.0;16384;0.0113422
85.0;4.059;0.0;16384;0.0113422
86.0;4.059;0.0;16384;0.0113422
87.0;4.059;0.0;16384;0.0113422
88.0;4.059;0.0;16384;0.0113422
89.0;4.059;0.0;16384;0.0113422
90.0;4.059;0.0;16384;0.0113422
91.0;4.059;0.0;16384;0.0113422
93.0;4.059;0.0;16384;0.0113422
94.0;4.059;0.0;16384;0.0113422
95.0;4.06;0.0;16384;0.0113422
96.0;4.06;0.0;16384;0.0113422
97.0;4.06;0.0;16384;0.0113422
98.0;4.06;0.0;16384;0.0113422
99.0;4.06;0.0;16384;0.0113422
100.0;4.06;0.0;16384;0.0113422
101.0;4.06;0.0;16384;0.0113422
102.0;4.06;0.0;16384;0.0113422
103.0;4.06;0.042;16384;0.01135398
104.0;4.06;0.0;16384;0.01135398
105.0;4.06;0.0;16384;0.01135398
106.0;4.061;0.0;16384;0.01135398
107.0;4.061;0.0;16384;0.01135398
108.0;4.061;0.0;16384;0.01135398
109.0;4.061;0.0;16384;0.01135398
110.0;4.061;0.0;16384;0.01135398
111.0;4.061;0.0;16384;0.01135398
112.0;4.061;0.0;16384;0.01135398
113.0;4.061;0.0;16384;0.01135398
114.0;4.061;0.0;16384;0.01135398
115.0;4.061;0.0;16384;0.01135398
116.0;4.061;0.0;16384;0.01135398
117.0;4.061;0.0;16384;0.01135398
118.0;4.061;0.0;16384;0.01135398
119.0;4.061;0.0;16384;0.01135398
120.0;4.061;0.0;16384;0.01135398
121.0;4.062;0.0;16384;0.01135398
